City;County;GeographicArea;Year;Population;PercentChng_1960;PercentChng_FLAG;Source;geometry
Corte Madera;Marin;Bayside;2,008;9,017;1.5124119423012412;true;DOF_E8;POINT (-122.51700839158713 37.925020991000046)
Corte Madera;Marin;Bayside;2,009;9,211;1.5449513586044952;true;DOF_E8;POINT (-122.51700839158713 37.925020991000046)
Corte Madera;Marin;Bayside;2,010;9,253;1.5519959745051997;true;Census;POINT (-122.51700839158713 37.925020991000046)
Corte Madera;Marin;Bayside;2,011;9,300;1.559879235155988;true;DOF_E5;POINT (-122.51700839158713 37.925020991000046)
Corte Madera;Marin;Bayside;2,012;9,439;1.5831935592083193;true;DOF_E5;POINT (-122.51700839158713 37.925020991000046)
Corte Madera;Marin;Bayside;2,013;9,530;1.5984568936598458;true;DOF_E5;POINT (-122.51700839158713 37.925020991000046)
Corte Madera;Marin;Bayside;2,014;9,641;1.6170748071117076;true;DOF_E5;POINT (-122.51700839158713 37.925020991000046)
Corte Madera;Marin;Bayside;2,015;9,699;1.6268030862126803;true;DOF_E5;POINT (-122.51700839158713 37.925020991000046)
Corte Madera;Marin;Bayside;2,016;9,754;1.6360281784636028;true;DOF_E5;POINT (-122.51700839158713 37.925020991000046)
Corte Madera;Marin;Bayside;2,017;9,736;1.633009057363301;true;DOF_E5;POINT (-122.51700839158713 37.925020991000046)
Corte Madera;Marin;Bayside;2,018;10,104;1.694733310969473;true;DOF_E5;POINT (-122.51700839158713 37.925020991000046)
Corte Madera;Marin;Bayside;2,019;10,090;1.6923851056692385;true;DOF_E5;POINT (-122.51700839158713 37.925020991000046)
Corte Madera;Marin;Bayside;2,020;10,084;1.6913787319691378;true;DOF_E5;POINT (-122.51700839158713 37.925020991000046)
Corte Madera;Marin;Bayside;2,021;10,029;1.6821536397182153;true;DOF_E5;POINT (-122.51700839158713 37.925020991000046)
Fairfax;Marin;Bayside;1,960;5,813;1;true;Census;POINT (-122.59213282607763 37.992062992)
Fairfax;Marin;Bayside;1,970;7,661;1.3179081369344572;true;Census;POINT (-122.59213282607763 37.992062992)
Fairfax;Marin;Bayside;1,971;7,675;1.3203165319112335;true;DOF_E4;POINT (-122.59213282607763 37.992062992)
Fairfax;Marin;Bayside;1,972;7,650;1.3160158265955617;true;DOF_E4;POINT (-122.59213282607763 37.992062992)
Fairfax;Marin;Bayside;1,973;7,575;1.3031137106485464;true;DOF_E4;POINT (-122.59213282607763 37.992062992)
Fairfax;Marin;Bayside;1,974;7,500;1.2902115947015311;true;DOF_E4;POINT (-122.59213282607763 37.992062992)
Fairfax;Marin;Bayside;1,975;7,450;1.2816101840701877;true;DOF_E4;POINT (-122.59213282607763 37.992062992)
Fairfax;Marin;Bayside;1,976;7,750;1.3332186478582488;true;DOF_E4;POINT (-122.59213282607763 37.992062992)
Fairfax;Marin;Bayside;1,977;7,775;1.3375193531739205;true;DOF_E4;POINT (-122.59213282607763 37.992062992)
